date,sigma_ivx,ivx,sigma_gvix,gvix,sigma_bsm,sigma00
2016/8/11,0.130320904,11.25230663,0.139853711,11.48887674,0.018552145,0.021857664
2016/8/12,0.148140539,10.96627963,0.152557932,11.10974501,0.06614879,0.022021124
2016/8/15,0.048606251,17.21594837,0.05416514,17.43500856,0.031363644,0.031363644
2016/8/16,0.26028169,21.25129771,0.260752209,21.2950163,0.054141707,0.035106881
2016/8/17,0.264493596,21.22948951,0.264338563,21.23394543,0.064659788,0.037568956
2016/8/18,0.263830761,21.02404695,0.266213052,21.051123,0.076975311,0.039046333
2016/8/19,0.275616759,21.22860819,0.27555318,21.22738534,0.245276703,0.040339023
2016/8/22,0.264609003,20.22959405,0.276538365,20.27403043,0.244189462,0.040909052
2016/8/23,0.315067726,20.81059026,0.339200327,20.85206719,0.245248078,0.042241452
2016/8/24,0.213356597,21.33565973,0.209335901,20.93359008,0.242971438,0.043059649
2016/8/25,0.183816692,18.38166916,0.185927345,18.59273449,-0.492076733,0.043480422
2016/8/26,0.184537653,18.45376531,0.186729634,18.67296343,-0.124308352,0.04382448
2016/8/29,0.199208288,19.96383647,0.201111139,20.15076088,-0.03125502,0.044054355
2016/8/30,0.189325263,19.22847042,0.187360839,19.06820632,0.241419907,0.044325909
2016/8/31,0.211289886,21.29884815,0.212032712,21.37865234,0.243328847,0.044561581
2016/9/1,0.185150256,19.63125762,0.187122153,19.84066477,-0.058280798,0.044543005
2016/9/2,0.198869768,20.74569283,0.196910117,20.67104492,0.241020439,0.04410562
2016/9/5,0.198360077,21.2560897,0.196421368,21.23302723,0.242550979,0.043561833
2016/9/6,0.223035714,21.41009985,0.223987302,21.26710751,0.243634476,0.043792405
2016/9/7,0.225025973,20.59982349,0.225645465,20.5334541,0.244241146,0.04371655
2016/9/8,0.223345019,20.3334183,0.224030967,20.25791144,0.243835432,0.043350483
2016/9/9,0.217136466,22.35430622,0.219740507,22.53377353,0.241665296,0.042173002
2016/9/12,0.234172556,23.49986005,0.234113282,23.13746278,0.041024873,0.040095704
2016/9/13,0.218153267,20.45200746,0.218715024,20.47140616,0.049785236,0.037927775
2016/9/14,0.118428865,17.08357931,0.131964761,16.89583343,0.06043986,0.035770919
2016/9/19,0.225779223,23.24929962,0.226998582,22.86698189,0.061689822,0.032824437
2016/9/20,0.226534176,22.65341755,0.222616261,22.26162606,0.067460631,0.030375731
2016/9/21,0.236693909,20.28218599,0.238010934,20.29868955,0.072507135,0.028271447
2016/9/22,0.252590519,24.14161955,0.25324476,23.69859786,0.056199591,0.02688556
2016/9/23,0.230587622,23.89639101,0.231507286,23.46539537,0.063809649,0.025171047
2016/9/26,0.16813825,11.18266053,0.21911232,11.95752796,0.025239109,0.025239109
2016/9/27,0.122456603,7.494341048,0.226860768,7.553640204,0.026444998,0.026444998
2016/9/28,0.096765527,11.12137889,0.096315295,11.15279576,0.025090663,0.025090663
2016/9/29,0.093730384,13.08353055,0.102754817,13.6181344,-0.008906346,0.024842238
2016/9/30,0.06713933,12.53171307,0.068278338,12.62349063,-0.797243839,0.024458832
2016/10/10,0.059372262,17.19222388,0.060657151,17.31355678,-0.176373501,0.023889015
2016/10/11,0.134754065,18.29004655,0.137493148,18.47299984,0.010425265,0.022698828
2016/10/12,0.217265409,19.86480859,0.218082165,19.94868203,0.244987749,0.022124933
2016/10/13,0.217705788,19.73468942,0.218629728,19.8231104,0.245463949,0.021340399
2016/10/14,0.127013581,21.45016085,0.130827058,21.09164833,0.012291183,0.020992199
2016/10/17,0.233938896,19.45258246,0.234041225,19.49874673,0.245243494,0.02091977
2016/10/18,0.148667887,8.165402962,0.161582257,8.443256412,0.026675138,0.021345246
2016/10/19,0.136584303,10.86582412,0.157971794,11.33433494,0.023132184,0.021668479
2016/10/20,0.133718563,8.379900699,0.149911107,8.572434257,0.024301341,0.02179605
2016/10/21,0.261250176,19.0643054,0.262769725,19.08088153,0.244289163,0.022334963
2016/10/24,0.166372925,12.53175429,0.215242233,12.82049575,3.38E-05,0.025312393
2016/10/25,0.141639645,10.82555276,0.232002302,10.82328121,-0.199520038,0.027311401
2016/10/26,0.202822317,19.90934962,0.203942042,20.04010684,0.245098391,0.02859067
2016/10/27,0.199089233,19.61676972,0.199458293,19.64640377,0.245075445,0.029328579
2016/10/28,0.200987234,19.48206832,0.201580078,19.57069588,0.244786803,0.030020319
2016/10/31,0.203906392,19.32652775,0.204295195,19.41471782,0.245234407,0.030591788
2016/11/1,0.209300163,18.86443608,0.211478759,19.12376413,0.243494394,0.031907986
2016/11/2,0.208961964,19.57077697,0.209060762,19.54608787,0.245098228,0.032374674
2016/11/3,0.109740089,17.80124873,0.116218196,18.17090172,0.016907106,0.033787861
2016/11/4,0.123070544,18.69420895,0.12963532,19.08014307,0.017754604,0.034264421
2016/11/7,0.098193852,16.12396189,0.100227832,16.18849719,-0.05328334,0.035259563
2016/11/8,0.219054509,19.19546922,0.219810789,19.23105295,0.24353182,0.036288578
2016/11/9,0.133576842,20.7056927,0.134216373,21.00372682,0.024741428,0.036350718
2016/11/10,0.210080146,19.64758947,0.210248851,19.6183321,0.244158282,0.037684123
2016/11/11,0.233999117,18.15802898,0.235975595,18.45185619,0.243585362,0.039636408
2016/11/14,0.155180287,24.52684957,0.161899198,24.75490255,0.242951853,0.04052133
2016/11/15,0.048176546,17.08472445,0.050359078,17.40017745,-0.13622444,0.040690025
2016/11/16,0.250528037,17.74833263,0.252998597,18.05726488,-0.092124112,0.039381366
2016/11/17,0.118586144,25.10875758,0.13380028,25.405022,0.242176267,0.038658674
2016/11/18,0.17752012,17.75201204,0.180372817,18.03728174,-0.073075281,0.037401349
2016/11/21,0.223164065,23.4203862,0.240017095,23.22495084,0.244866349,0.038780268
2016/11/22,0.155679706,19.75665988,0.162993478,19.69021583,0.245745381,0.040991168
2016/11/23,0.181077255,18.10772555,0.184429434,18.4429434,0.244326265,0.042603168
2016/11/24,0.231737917,23.17379173,0.235010214,23.50102136,0.242837311,0.044196063
2016/11/25,0.193300463,19.3300463,0.195173233,19.5173233,0.005950401,0.047473756
2016/11/28,0.198611977,19.98759008,0.201912518,20.30357852,0.008725688,0.04948527
2016/11/29,0.198401683,19.24256368,0.199673853,19.34990226,0.024674273,0.051306886
2016/11/30,0.22020993,21.92860934,0.221912523,22.10134981,0.243400521,0.050944922
2016/12/1,0.189464513,19.50739509,0.188126601,19.44960369,-0.188222652,0.050818767
2016/12/2,0.17975551,19.2454919,0.181904632,19.46227344,0.096028888,0.050258744
2016/12/5,0.225798767,22.26833374,0.227286464,22.40885783,0.077021942,0.049696967
2016/12/6,0.177552147,20.00598347,0.17934991,20.19166681,0.073631421,0.048900098
